undl_id,symbol,session,date,year,body,draft,committee_report,meeting,title,agenda_title,subjects,vote_note,yes,no,abstain,nonvoting,total,n_rollcall,c3_source,record_url
563982,A/RES/60/231,60,2005-12-23,2005,General Assembly,A/C.3/60/L.22/Rev.1,A/60/505,A/60/PV.69,Rights of the child : resolution / adopted by the General Assembly,Promotion and protection of the rights of children.,RIGHTS OF THE CHILD,,130,1,0,60,191,191,draft,https://digitallibrary.un.org/record/563982
589951,A/RES/61/146,61,2006-12-19,2006,General Assembly,A/C.3/61/L.16/Rev.1,A/61/439|A/61/439/Corr.1,A/61/PV.81,Rights of the child : resolution / adopted by the General Assembly,Promotion and protection of the rights of children.,,,185,1,0,6,192,192,draft,https://digitallibrary.un.org/record/589951
590162,A/RES/61/147,61,2006-12-19,2006,General Assembly,A/C.3/61/L.48,A/61/441,A/61/PV.81,"Inadmissibility of certain practices that contribute to fuelling contemporary forms of racism, racial discrimination, xenophobia and related intolerance : resolution / adopted by the General Assembly",Elimination of racism and racial discrimination.,RACIAL DISCRIMINATION--ELIMINATION,,121,4,60,7,192,192,draft,https://digitallibrary.un.org/record/590162
590164,A/RES/61/149,61,2006-12-19,2006,General Assembly,A/C.3/61/L.53/Rev.1,A/61/441,A/61/PV.81,"Global efforts for the total elimination of racism, racial discrimination, xenophobia and related intolerance and the comprehensive implementation of and follow-up to the Durban Declaration and Programme of Action : resolution / adopted by the General Assembly",Elimination of racism and racial discrimination.|Comprehensive implementation of and follow-up to the Durban Declaration and Programme of Action.,RACIAL DISCRIMINATION|RACIAL DISCRIMINATION--PROGRAMMES OF ACTION,,179,2,4,7,192,192,draft,https://digitallibrary.un.org/record/590164
590170,A/RES/61/151,61,2006-12-19,2006,General Assembly,A/C.3/61/L.50,A/61/442,A/61/PV.81,Use of mercenaries as a means of violating human rights and impeding the exercise of the right of peoples to self-determination : resolution / adopted by the General Assembly,Right of peoples to self-determination.,SELF-DETERMINATION OF PEOPLES,,127,51,7,7,192,192,draft,https://digitallibrary.un.org/record/590170
590174,A/RES/61/152,61,2006-12-19,2006,General Assembly,A/C.3/61/L.51,A/61/442,A/61/PV.81,The right of the Palestinian people to self-determination : resolution / adopted by the General Assembly,Right of peoples to self-determination.,SELF-DETERMINATION OF PEOPLES,,176,5,5,6,192,192,draft,https://digitallibrary.un.org/record/590174
590183,A/RES/61/154,61,2006-12-19,2006,General Assembly,A/C.3/61/L.13/Rev.1,A/61/443/Add.2,A/61/PV.81,The human rights situation arising from the recent Israeli military operations in Lebanon : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|HUMAN RIGHTS--LEBANON,,112,7,64,9,192,192,draft,https://digitallibrary.un.org/record/590183
590195,A/RES/61/156,61,2006-12-19,2006,General Assembly,A/C.3/61/L.20,A/61/443/Add.2,A/61/PV.81,Globalization and its impact on the full enjoyment of all human rights : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|GLOBALIZATION--HUMAN RIGHTS,,130,54,3,5,192,192,draft,https://digitallibrary.un.org/record/590195
590198,A/RES/61/159,61,2006-12-19,2006,General Assembly,A/C.3/61/L.23,A/61/443/Add.,A/61/PV.81,Composition of the staff of the Office of the United Nations High Commissioner for Human Rights : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|UN. OFFICE OF THE HIGH COMMISSIONER FOR HUMAN RIGHTS--STAFF COMPOSITION,,118,7,55,12,192,192,draft,https://digitallibrary.un.org/record/590198
590199,A/RES/61/160,61,2006-12-19,2006,General Assembly,A/C.3/61/L.24,A/61/443/Add.2,A/61/PV.81,Promotion of a democratic and equitable international order : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT,,124,56,4,8,192,192,draft,https://digitallibrary.un.org/record/590199
590200,A/RES/61/162,61,2006-12-19,2006,General Assembly,A/C.3/61/L.53/Rev.1,A/61/443/Add.2,A/61/PV.81,Respect for the right of universal freedom of travel and the vital importance of family reunification : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|FREEDOM OF MOVEMENT--FAMILY REUNIFICATION,,122,4,58,8,192,192,draft,https://digitallibrary.un.org/record/590200
590215,A/RES/61/163,61,2006-12-19,2006,General Assembly,A/C.3/61/L.27,A/61/443/Add.2,A/61/PV.81,The right to food : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|RIGHT TO FOOD,,185,1,0,6,192,192,draft,https://digitallibrary.un.org/record/590215
590216,A/RES/61/164,61,2006-12-19,2006,General Assembly,A/C.3/61/L.28,A/61/443/Add.2,A/61/PV.81,Combating defamation of religions : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|RELIGIOUS INTOLERANCE,,111,54,18,9,192,192,draft,https://digitallibrary.un.org/record/590216
590229,A/RES/61/166,61,2006-12-19,2006,General Assembly,A/C.3/61/L.31/Rev.1,A/61/443/Add.2,A/61/PV.81,Promotion of equitable and mutually respectful dialogue on human rights : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT,,86,64,26,16,192,192,draft,https://digitallibrary.un.org/record/590229
590279,A/RES/61/169,61,2006-12-19,2006,General Assembly,A/C.3/61/L.34,A/61/443/Add.2,A/61/PV.81,The right to development : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|RIGHT TO DEVELOPMENT,,134,53,0,5,192,192,draft,https://digitallibrary.un.org/record/590279
590294,A/RES/61/170,61,2006-12-19,2006,General Assembly,A/C.3/61/L.35,A/61/443/Add.2,A/61/PV.81,Human rights and unilateral coercive measures : resolution / adopted by the General,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|SANCTIONS--INTERNATIONAL RELATIONS,,131,54,0,7,192,192,draft,https://digitallibrary.un.org/record/590294
590297,A/RES/61/173,61,2006-12-19,2006,General Assembly,A/C.3/61/L.45/Rev.1,A/61/443/Add.2,A/61/PV.81,"Extrajudicial, summary or arbitrary executions : resolution / adopted by the General Assembly","Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|SUMMARY EXECUTIONS,,137,0,43,12,192,192,draft,https://digitallibrary.un.org/record/590297
590298,A/RES/61/174,61,2006-12-19,2006,General Assembly,A/C.3/61/L.37,A/61/443/Add.3,A/61/PV.81,Situation of human rights in the Democratic People's Republic of Korea : resolution / adopted by the General Assembly,Human rights situations and reports of special rapporteurs and representatives.,HUMAN RIGHTS--REPORTS|HUMAN RIGHTS--DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,,99,21,56,16,192,192,draft,https://digitallibrary.un.org/record/590298
590299,A/RES/61/175,61,2006-12-19,2006,General Assembly,A/C.3/61/L.40,A/61/443/Add.3,A/61/PV.81,Situation of human rights in Belarus : resolution / adopted by the General Assembly,Human rights situations and reports of special rapporteurs and representatives.,HUMAN RIGHTS--REPORTS|HUMAN RIGHTS--BELARUS,,72,32,69,19,192,192,draft,https://digitallibrary.un.org/record/590299
590300,A/RES/61/176,61,2006-12-19,2006,General Assembly,A/C.3/61/L.41,A/61/443/Add.3,A/61/PV.81,Situation of human rights in the Islamic Republic of Iran : resolution / adopted by the General Assembly,Human rights situations and reports of special rapporteurs and representatives.,HUMAN RIGHTS--REPORTS|HUMAN RIGHTS--IRAN (ISLAMIC REPUBLIC OF),,72,50,55,15,192,192,draft,https://digitallibrary.un.org/record/590300
590303,A/RES/61/178,61,2006-12-20,2006,General Assembly,A/C.3/61/L.18/Rev.1,A/61/448,A/61/PV.82,Working Group of the Commission on Human Rights to elaborate a draft declaration in accordance with paragraph 5 of General Assembly resolution 49/214 of 23 December 1994 : resolution / adopted by the General Assembly,Report of the Human Rights Council.,UN. HUMAN RIGHTS COUNCIL--REPORTS,,85,0,89,18,192,192,draft,https://digitallibrary.un.org/record/590303
590466,A/RES/61/232,61,2006-12-22,2006,General Assembly,A/C.3/61/L.38/Rev.1,A/61/443/Add.3,A/61/PV.84,Situation of human rights in Myanmar : resolution / adopted by the General Assembly,Human rights situations and reports of special rapporteurs and representatives.,HUMAN RIGHTS--REPORTS|HUMAN RIGHTS--MYANMAR,,82,25,45,40,192,192,draft,https://digitallibrary.un.org/record/590466
614666,A/RES/62/141,62,2007-12-18,2007,General Assembly,A/C.3/62/L.24/Rev.1,A/62/435,A/62/PV.76,Rights of the child : resolution / adopted by the General Assembly,Promotion and protection of the rights of children.,RIGHTS OF THE CHILD,,183,1,0,8,192,192,draft,https://digitallibrary.un.org/record/614666
614669,A/RES/62/142,62,2007-12-18,2007,General Assembly,A/C.3/62/L.61,A/62/437,A/62/PV.76,"Inadmissibility of certain practices that contribute to fuelling contemporary forms of racism, racial discrimination, xenophobia and related intolerance : resolution / adopted by the General Assembly",Elimination of racism and racial discrimination.,RACIAL DISCRIMINATION--ELIMINATION,,130,2,53,7,192,192,draft,https://digitallibrary.un.org/record/614669
614671,A/RES/62/143,62,2007-12-18,2007,General Assembly,A/C.3/62/L.66,A/62/437,A/62/PV.76,Report of the Human Rights Council on the preparations for the Durban Review Conference : resolution / adopted by the General Assembly,Comprehensive implementation of and follow-up to the Durban Declaration and Programme of Action.,RACIAL DISCRIMINATION--PROGRAMMES OF ACTION,,177,3,3,9,192,192,draft,https://digitallibrary.un.org/record/614671
614674,A/RES/62/145,62,2007-12-18,2007,General Assembly,A/C.3/62/L.62,A/62/438,A/62/PV.76,Use of mercenaries as a means of violating human rights and impeding the exercise of the right of peoples to self-determination : resolution / adopted by the General Assembly,Right of peoples to self-determination.,SELF-DETERMINATION OF PEOPLES|MERCENARIES,,127,52,6,7,192,192,draft,https://digitallibrary.un.org/record/614674
614675,A/RES/62/146,62,2007-12-18,2007,General Assembly,A/C.3/62/L.63,A/62/438,A/62/PV.76,The right of the Palestinian people to self-determination : resolution / adopted by the General Assembly,Right of peoples to self-determination.,SELF-DETERMINATION OF PEOPLES,,176,5,4,7,192,192,draft,https://digitallibrary.un.org/record/614675
614676,A/RES/62/149,62,2007-12-18,2007,General Assembly,A/C.3/62/L.29,A/62/439/Add.2,A/62/PV.76,Moratorium on the use of the death penalty : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|CAPITAL PUNISHMENT,,104,54,29,5,192,192,draft,https://digitallibrary.un.org/record/614676
614679,A/RES/62/150,62,2007-12-18,2007,General Assembly,A/C.3/62/L.30/Rev.1,A/62/439/Add.2,A/62/PV.76,Strengthening the role of the United Nations in enhancing the effectiveness of the principle of periodic and genuine elections and the promotion of democratization : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|ELECTION VERIFICATION--UN,,182,0,2,8,192,192,draft,https://digitallibrary.un.org/record/614679
614680,A/RES/62/151,62,2007-12-18,2007,General Assembly,A/C.3/62/L.31,A/62/439/Add.2,A/62/PV.76,Globalization and its impact on the full enjoyment of all human rights : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|GLOBALIZATION--HUMAN RIGHTS,,129,54,4,5,192,192,draft,https://digitallibrary.un.org/record/614680
614903,A/RES/62/154,62,2007-12-18,2007,General Assembly,A/C.3/62/L.35,A/62/439/Add.2,A/62/PV.76,Combating defamation of religions : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|RELIGIOUS INTOLERANCE,,108,51,25,8,192,192,draft,https://digitallibrary.un.org/record/614903
614906,A/RES/62/161,62,2007-12-18,2007,General Assembly,A/C.3/62/L.49,A/62/439/Add.2,A/62/PV.76,The right to development : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|RIGHT TO DEVELOPMENT,,136,53,0,3,192,192,draft,https://digitallibrary.un.org/record/614906
614909,A/RES/62/162,62,2007-12-18,2007,General Assembly,A/C.3/62/L.50,A/62/439/Add.2,A/62/PV.76,Human rights and unilateral coercive measures : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|SANCTIONS--INTERNATIONAL RELATIONS,,132,54,0,6,192,192,draft,https://digitallibrary.un.org/record/614909
614918,A/RES/62/163,62,2007-12-18,2007,General Assembly,A/C.3/62/L.52,A/62/439/Add.2,A/62/PV.76,Promotion of peace as a vital requirement for the full enjoyment of all human rights by all : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT,,126,54,6,6,192,192,draft,https://digitallibrary.un.org/record/614918
615009,A/RES/62/164,62,2007-12-18,2007,General Assembly,A/C.3/62/L.53/Rev.1,A/62/439/Add.2,A/62/PV.76,The right to food : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|RIGHT TO FOOD,,186,1,1,4,192,192,draft,https://digitallibrary.un.org/record/615009
615015,A/RES/62/166,62,2007-12-18,2007,General Assembly,A/C.3/62/L.55,A/62/439/Add.2,A/62/PV.76,Respect for the purposes and principles contained in the Charter of the United Nations to achieve international cooperation in promoting and encouraging respect for human rights and for fundamental freedoms and in solving international problems of a humanitarian character : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT,,120,55,10,7,192,192,draft,https://digitallibrary.un.org/record/615015
615020,A/RES/62/167,62,2007-12-18,2007,General Assembly,A/C.3/62/L.37/Rev.1,A/62/439/Add.3,A/62/PV.76,Situation of human rights in the Democratic People's Republic of Korea : resolution / adopted by the General Assembly,Human rights situations and reports of special rapporteurs and representatives.,HUMAN RIGHTS--REPORTS|HUMAN RIGHTS--DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,,101,22,59,10,192,192,draft,https://digitallibrary.un.org/record/615020
615027,A/RES/62/168,62,2007-12-18,2007,General Assembly,A/C.3/62/L.43,A/62/439/Add.3,A/62/PV.76,Situation of human rights in the Islamic Republic of Iran : resolution / adopted by the General Assembly,Human rights situations and reports of special rapporteurs and representatives.,HUMAN RIGHTS--REPORTS|HUMAN RIGHTS--IRAN (ISLAMIC REPUBLIC OF),,73,53,55,11,192,192,draft,https://digitallibrary.un.org/record/615027
615032,A/RES/62/169,62,2007-12-18,2007,General Assembly,A/C.3/62/L.51,A/62/439/Add.3,A/62/PV.76,Situation of human rights in Belarus : resolution / adopted by the General Assembly,Human rights situations and reports of special rapporteurs and representatives.,HUMAN RIGHTS--REPORTS|HUMAN RIGHTS--BELARUS,,72,33,78,9,192,192,draft,https://digitallibrary.un.org/record/615032
615161,A/RES/62/218,62,2007-12-22,2007,General Assembly,A/C.3/62/L.20/Rev.1,A/62/433(Part II),A/62/PV.79,Convention on the Elimination of All Forms of Discrimination against Women : resolution / adopted by the General Assembly,Advancement of women.,WOMEN'S ADVANCEMENT,,154,1,0,37,192,192,draft,https://digitallibrary.un.org/record/615161
615162,A/RES/62/219,62,2007-12-22,2007,General Assembly,A/C.3/62/L.84,A/62/434,A/62/PV.79,Report of the Human Rights Council : resolution / adopted by the General Assembly,Report of the Human Rights Council.,UN. HUMAN RIGHTS COUNCIL--REPORTS,,150,7,1,34,192,192,draft,https://digitallibrary.un.org/record/615162
615163,A/RES/62/220,62,2007-12-22,2007,General Assembly,A/C.3/62/L.65/Rev.1,A/62/437,A/62/PV.79,"Global efforts for the total elimination of racism, racial discrimination, xenophobia and related intolerance and the comprehensive implementation of and follow-up to the Durban Declaration and Programme of Action : resolution / adopted by the General Assembly",Comprehensive implementation of and follow-up to the Durban Declaration and Programme of Action.,RACIAL DISCRIMINATION--PROGRAMMES OF ACTION,,105,46,6,35,192,192,draft,https://digitallibrary.un.org/record/615163
615165,A/RES/62/222,62,2007-12-22,2007,General Assembly,A/C.3/62/L.41/Rev.1,A/62/439/Add.3,A/62/PV.79,Situation of human rights in Myanmar : resolution / adopted by the General Assembly,Human rights situations and reports of special rapporteurs and representatives.,HUMAN RIGHTS--REPORTS|HUMAN RIGHTS--MYANMAR,,83,22,47,40,192,192,draft,https://digitallibrary.un.org/record/615165
644480,A/RES/63/160,63,2008-12-18,2008,General Assembly,A/C.3/63/L.57,A/63/435/Add.1,A/63/PV.70,Report of the Human Rights Council : resolution / adopted by the General Assembly,Report of the Human Rights Council.,UN. HUMAN RIGHTS COUNCIL--REPORTS,,121,7,58,6,192,192,draft,https://digitallibrary.un.org/record/644480
644498,A/RES/63/162,63,2008-12-18,2008,General Assembly,A/C.3/63/L.49,A/63/428,A/63/PV.70,"Inadmissibility of certain practices that contribute to fuelling contemporary forms of racism, racial discrimination, xenophobia and related intolerance : resolution / adopted by the General Assembly","Elimination of racism, racial discrimination, xenophobia and related intolerance.",RACIAL DISCRIMINATION--ELIMINATION,,129,2,54,7,192,192,draft,https://digitallibrary.un.org/record/644498
644534,A/RES/63/164,63,2008-12-18,2008,General Assembly,A/C.3/63/L.50/Rev.1,A/63/429,A/63/PV.70,Use of mercenaries as a means of violating human rights and impeding the exercise of the right of peoples to self-determination : resolution / adopted by the General Assembly,Right of peoples to self-determination.,SELF-DETERMINATION OF PEOPLES|MERCENARIES,,125,52,5,10,192,192,draft,https://digitallibrary.un.org/record/644534
644535,A/RES/63/165,63,2008-12-18,2008,General Assembly,A/C.3/63/L.52,A/63/429,A/63/PV.70,The right of the Palestinian people to self-determination : resolution / adopted by the General Assembly,Right of peoples to self-determination.,SELF-DETERMINATION OF PEOPLES,,173,5,7,7,192,192,draft,https://digitallibrary.un.org/record/644535
644536,A/RES/63/167,63,2008-12-18,2008,General Assembly,A/C.3/63/L.45,A/63/430/Add.1,A/63/PV.70,Equitable geographical distribution in the membership of the human rights treaty bodies : resolution / adopted by the General Assembly,"Implementation of human rights instruments.|Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS--INTERNATIONAL INSTRUMENTS|HUMAN RIGHTS ADVANCEMENT,,128,55,2,7,192,192,draft,https://digitallibrary.un.org/record/644536
644537,A/RES/63/168,63,2008-12-18,2008,General Assembly,A/C.3/63/L.19|A/C.3/63/L.19/Rev.1,A/63/430/Add.2,A/63/PV.70,Moratorium on the use of the death penalty : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|CAPITAL PUNISHMENT,,106,46,34,6,192,192,draft,https://digitallibrary.un.org/record/644537
644538,A/RES/63/171,63,2008-12-18,2008,General Assembly,A/C.3/63/L.22/Rev.1,A/63/430/Add.2,A/63/PV.70,Combating defamation of religions : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT,,86,53,42,11,192,192,draft,https://digitallibrary.un.org/record/644538
644553,A/RES/63/176,63,2008-12-18,2008,General Assembly,A/C.3/63/L.28,A/63/430/Add.2,A/63/PV.70,Globalization and its impact on the full enjoyment of all human rights : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|GLOBALIZATION--HUMAN RIGHTS,,129,54,4,5,192,192,draft,https://digitallibrary.un.org/record/644553
644555,A/RES/63/178,63,2008-12-18,2008,General Assembly,A/C.3/63/L.30/Rev.1,A/63/430/Add.2,A/63/PV.70,The right to development : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|RIGHT TO DEVELOPMENT,,182,4,2,4,192,192,draft,https://digitallibrary.un.org/record/644555
644557,A/RES/63/179,63,2008-12-18,2008,General Assembly,A/C.3/63/L.31,A/63/430/Add.2,A/63/PV.70,Human rights and unilateral coercive measures : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|SANCTIONS--INTERNATIONAL RELATIONS,,132,54,0,6,192,192,draft,https://digitallibrary.un.org/record/644557
644560,A/RES/63/182,63,2008-12-18,2008,General Assembly,A/C.3/63/L.35/Rev.1,A/63/430/Add.2,A/63/PV.70,"Extrajudicial, summary or arbitrary executions : resolution / adopted by the General Assembly","Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|SUMMARY EXECUTIONS,,127,0,58,7,192,192,draft,https://digitallibrary.un.org/record/644560
644567,A/RES/63/187,63,2008-12-18,2008,General Assembly,A/C.3/63/L.42/Rev.1,A/63/430/Add.2,A/63/PV.70,The right to food : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|RIGHT TO FOOD,,184,1,0,7,192,192,draft,https://digitallibrary.un.org/record/644567
644568,A/RES/63/188,63,2008-12-18,2008,General Assembly,A/C.3/63/L.43,A/63/430/Add.2,A/63/PV.70,Respect for the right to universal freedom of travel and the vital importance of family reunification : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|FREEDOM OF MOVEMENT--FAMILY REUNIFICATION,,121,4,60,7,192,192,draft,https://digitallibrary.un.org/record/644568
644569,A/RES/63/189,63,2008-12-18,2008,General Assembly,A/C.3/63/L.44,A/63/430/Add.2,A/63/PV.70,Promotion of a democratic and equitable international order : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT,,124,55,7,6,192,192,draft,https://digitallibrary.un.org/record/644569
644571,A/RES/63/190,63,2008-12-18,2008,General Assembly,A/C.3/63/L.26,A/63/430/Add.3|A/63/430/Add.3/Corr.1,A/63/PV.71,Situation of human rights in the Democratic People's Republic of Korea : resolution / adopted by the General Assembly,Human rights situations and reports of special rapporteurs and representatives.,HUMAN RIGHTS--REPORTS|HUMAN RIGHTS--DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,,94,22,63,13,192,192,draft,https://digitallibrary.un.org/record/644571
644572,A/RES/63/191,63,2008-12-18,2008,General Assembly,A/C.3/63/L.40,A/63/430/Add.3|A/63/430/Add.3/Corr.1,A/63/PV.71,Situation of human rights in the Islamic Republic of Iran : resolution / adopted by the General Assembly,Human rights situations and reports of special rapporteurs and representatives.,HUMAN RIGHTS--REPORTS|HUMAN RIGHTS--IRAN (ISLAMIC REPUBLIC OF),,69,54,57,12,192,192,draft,https://digitallibrary.un.org/record/644572
644764,A/RES/63/241,63,2008-12-24,2008,General Assembly,A/C.3/63/L.16/Rev.1,A/63/426,A/63/PV.74,Rights of the child : resolution / adopted by the General Assembly,Promotion and protection of the rights of children.,RIGHTS OF THE CHILD,,159,1,0,32,192,192,draft,https://digitallibrary.un.org/record/644764
644765,A/RES/63/242,63,2008-12-24,2008,General Assembly,A/C.3/63/L.51/Rev.1,A/63/428,A/63/PV.74,"Global efforts for the total elimination of racism, racial discrimination, xenophobia and related intolerance and the comprehensive implementation of and follow-up to the Durban Declaration and Programme of Action : resolution / adopted by the General Assembly",Elimination of racism and racial discrimination.|Comprehensive implementation of and follow-up to the Durban Declaration and Programme of Action.,RACIAL DISCRIMINATION|RACIAL DISCRIMINATION--PROGRAMMES OF ACTION,,109,13,35,35,192,192,draft,https://digitallibrary.un.org/record/644765
644767,A/RES/63/245,63,2008-12-24,2008,General Assembly,A/C.3/63/L.33,A/63/430/Add.3,A/63/PV.74,Situation of human rights in Myanmar : resolution / adopted by the General Assembly,Human rights situations and reports of special rapporteurs and representatives.,HUMAN RIGHTS--REPORTS,,80,25,45,42,192,192,draft,https://digitallibrary.un.org/record/644767
674037,A/RES/64/147,64,2009-12-18,2009,General Assembly,A/C.3/64/L.53,A/64/437,A/64/PV.65,"Inadmissibility of certain practices that contribute to fuelling contemporary forms of racism, racial discrimination, xenophobia and related intolerance : resolution / adopted by the General Assembly","Elimination of racism, racial discrimination, xenophobia and related intolerance.",RACIAL DISCRIMINATION--ELIMINATION,,127,1,54,10,192,192,draft,https://digitallibrary.un.org/record/674037
674038,A/RES/64/148,64,2009-12-18,2009,General Assembly,A/C.3/64/L.54/Rev.1,A/64/437,A/64/PV.65,"Global efforts for the total elimination of racism, racial discrimination, xenophobia and related intolerance and the comprehensive implementation of and follow-up to the Durban Declaration and Programme of Action : resolution / adopted by the General Assembly",Comprehensive implementation of and follow-up to the Durban Declaration and Programme of Action.,RACIAL DISCRIMINATION--PROGRAMMES OF ACTION,,128,13,43,8,192,192,draft,https://digitallibrary.un.org/record/674038
674042,A/RES/64/150,64,2009-12-18,2009,General Assembly,A/C.3/64/L.56,A/64/438,A/64/PV.65,The right of the Palestinian people to self-determination : resolution / adopted by the General Assembly,Right of peoples to self-determination.,SELF-DETERMINATION OF PEOPLES,,176,6,3,7,192,192,draft,https://digitallibrary.un.org/record/674042
674093,A/RES/64/151,64,2009-12-18,2009,General Assembly,A/C.3/64/L.57,A/64/438,A/64/PV.65,Use of mercenaries as a means of violating human rights and impeding the exercise of the right of peoples to self-determination : resolution / adopted by the General Assembly,Right of peoples to self-determination.,SELF-DETERMINATION OF PEOPLES|MERCENARIES,,126,53,4,9,192,192,draft,https://digitallibrary.un.org/record/674093
674095,A/RES/64/152,64,2009-12-18,2009,General Assembly,A/C.3/64/L.22,A/64/439/Add.1,A/64/PV.65,International Covenants on Human Rights : resolution / adopted by the General Assembly,Implementation of human rights instruments.,HUMAN RIGHTS--INTERNATIONAL INSTRUMENTS,,185,0,0,7,192,192,draft,https://digitallibrary.un.org/record/674095
674135,A/RES/64/156,64,2009-12-18,2009,General Assembly,A/C.3/64/L.27,A/64/439/Add.2(PartII),A/64/PV.65,Combating defamation of religions : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT|RELIGIOUS INTOLERANCE,,80,61,42,9,192,192,draft,https://digitallibrary.un.org/record/674135
674136,A/RES/64/157,64,2009-12-18,2009,General Assembly,A/C.3/64/L.28,A/64/439/Add.2(PartII),A/64/PV.65,Promotion of a democratic and equitable international order : resolution / adopted by the General Assembly,"Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms.",HUMAN RIGHTS ADVANCEMENT,,127,54,5,6,192,192,draft,https://digitallibrary.un.org/record/674136
